,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
4763,32,2020-01-01 11:40:02,2020-01-01 11:30:36,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4764,32,2020-01-01 11:45:02,2020-01-01 11:40:45,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4765,32,2020-01-01 11:50:02,2020-01-01 11:40:45,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4766,32,2020-01-01 11:55:02,2020-01-01 11:50:55,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4767,32,2020-01-01 12:00:02,2020-01-01 11:57:45,PEARSE STREET,30,4,26,Open,Pearse Street,53.344303,-6.250427
4768,32,2020-01-01 12:05:02,2020-01-01 11:57:45,PEARSE STREET,30,4,26,Open,Pearse Street,53.344303,-6.250427
4769,32,2020-01-01 12:10:02,2020-01-01 12:08:49,PEARSE STREET,30,3,27,Open,Pearse Street,53.344303,-6.250427
4770,32,2020-01-01 12:15:02,2020-01-01 12:08:49,PEARSE STREET,30,3,27,Open,Pearse Street,53.344303,-6.250427
4771,32,2020-01-01 12:20:02,2020-01-01 12:18:58,PEARSE STREET,30,3,27,Open,Pearse Street,53.344303,-6.250427
4772,32,2020-01-01 12:25:02,2020-01-01 12:18:58,PEARSE STREET,30,3,27,Open,Pearse Street,53.344303,-6.250427
4773,32,2020-01-01 12:30:03,2020-01-01 12:28:05,PEARSE STREET,30,2,28,Open,Pearse Street,53.344303,-6.250427
4774,32,2020-01-01 12:35:02,2020-01-01 12:31:54,PEARSE STREET,30,1,29,Open,Pearse Street,53.344303,-6.250427
4775,32,2020-01-01 12:40:02,2020-01-01 12:31:54,PEARSE STREET,30,1,29,Open,Pearse Street,53.344303,-6.250427
4776,32,2020-01-01 12:45:02,2020-01-01 12:42:03,PEARSE STREET,30,1,29,Open,Pearse Street,53.344303,-6.250427
4777,32,2020-01-01 12:50:02,2020-01-01 12:42:03,PEARSE STREET,30,1,29,Open,Pearse Street,53.344303,-6.250427
4778,32,2020-01-01 12:55:02,2020-01-01 12:52:12,PEARSE STREET,30,1,29,Open,Pearse Street,53.344303,-6.250427
4779,32,2020-01-01 13:00:02,2020-01-01 12:56:56,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4780,32,2020-01-01 13:05:02,2020-01-01 12:56:56,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4781,32,2020-01-01 13:10:02,2020-01-01 13:07:05,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4782,32,2020-01-01 13:15:02,2020-01-01 13:07:05,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4783,32,2020-01-01 13:20:03,2020-01-01 13:17:14,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4784,32,2020-01-01 13:25:02,2020-01-01 13:17:14,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4785,32,2020-01-01 13:30:02,2020-01-01 13:27:23,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4786,32,2020-01-01 13:35:02,2020-01-01 13:27:23,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4787,32,2020-01-01 13:40:02,2020-01-01 13:37:33,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4788,32,2020-01-01 13:45:02,2020-01-01 13:37:33,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4789,32,2020-01-01 13:50:02,2020-01-01 13:47:42,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4790,32,2020-01-01 13:55:02,2020-01-01 13:47:42,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4791,32,2020-01-01 14:00:02,2020-01-01 13:57:52,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4792,32,2020-01-01 14:05:02,2020-01-01 13:57:52,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4793,32,2020-01-01 14:10:01,2020-01-01 14:08:01,PEARSE STREET,30,0,30,Open,Pearse Street,53.344303,-6.250427
4794,32,2020-01-01 14:15:02,2020-01-01 14:12:05,PEARSE STREET,30,1,29,Open,Pearse Street,53.344303,-6.250427
4795,32,2020-01-01 14:20:02,2020-01-01 14:17:25,PEARSE STREET,30,1,29,Open,Pearse Street,53.344303,-6.250427
4796,32,2020-01-01 14:25:02,2020-01-01 14:21:25,PEARSE STREET,30,10,20,Open,Pearse Street,53.344303,-6.250427
4797,32,2020-01-01 14:30:02,2020-01-01 14:21:25,PEARSE STREET,30,10,20,Open,Pearse Street,53.344303,-6.250427
4798,32,2020-01-01 14:35:02,2020-01-01 14:31:35,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4799,32,2020-01-01 14:40:02,2020-01-01 14:31:35,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4800,32,2020-01-01 14:45:02,2020-01-01 14:41:44,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4801,32,2020-01-01 14:50:02,2020-01-01 14:41:44,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4802,32,2020-01-01 14:55:02,2020-01-01 14:51:53,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4803,32,2020-01-01 15:00:27,2020-01-01 14:51:53,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4804,32,2020-01-01 15:05:02,2020-01-01 15:04:47,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4805,32,2020-01-01 15:10:02,2020-01-01 15:06:00,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4806,32,2020-01-01 15:15:02,2020-01-01 15:06:00,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4807,32,2020-01-01 15:20:02,2020-01-01 15:16:21,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4808,32,2020-01-01 15:25:02,2020-01-01 15:16:21,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4809,32,2020-01-01 15:30:02,2020-01-01 15:26:30,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4810,32,2020-01-01 15:35:02,2020-01-01 15:26:30,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4811,32,2020-01-01 15:40:02,2020-01-01 15:36:40,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4812,32,2020-01-01 15:45:02,2020-01-01 15:36:40,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4813,32,2020-01-01 15:50:02,2020-01-01 15:46:50,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4814,32,2020-01-01 15:55:02,2020-01-01 15:46:50,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4815,32,2020-01-01 16:00:02,2020-01-01 15:59:28,PEARSE STREET,30,18,12,Open,Pearse Street,53.344303,-6.250427
4816,32,2020-01-01 16:05:27,2020-01-01 16:00:18,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4817,32,2020-01-01 16:10:02,2020-01-01 16:00:18,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4818,32,2020-01-01 16:15:02,2020-01-01 16:10:27,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4819,32,2020-01-01 16:20:02,2020-01-01 16:10:27,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4820,32,2020-01-01 16:25:02,2020-01-01 16:20:36,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4821,32,2020-01-01 16:30:03,2020-01-01 16:20:36,PEARSE STREET,30,19,11,Open,Pearse Street,53.344303,-6.250427
4822,32,2020-01-01 16:35:02,2020-01-01 16:33:04,PEARSE STREET,30,20,10,Open,Pearse Street,53.344303,-6.250427
4823,32,2020-01-01 16:40:02,2020-01-01 16:38:57,PEARSE STREET,30,20,10,Open,Pearse Street,53.344303,-6.250427
4824,32,2020-01-01 16:45:02,2020-01-01 16:38:57,PEARSE STREET,30,20,10,Open,Pearse Street,53.344303,-6.250427
4825,32,2020-01-01 16:50:02,2020-01-01 16:49:06,PEARSE STREET,30,21,9,Open,Pearse Street,53.344303,-6.250427
4826,32,2020-01-01 16:55:02,2020-01-01 16:49:06,PEARSE STREET,30,21,9,Open,Pearse Street,53.344303,-6.250427
4827,32,2020-01-01 17:00:02,2020-01-01 16:59:15,PEARSE STREET,30,21,9,Open,Pearse Street,53.344303,-6.250427
4828,32,2020-01-01 17:05:02,2020-01-01 16:59:15,PEARSE STREET,30,21,9,Open,Pearse Street,53.344303,-6.250427
4829,32,2020-01-01 17:10:02,2020-01-01 17:09:25,PEARSE STREET,30,21,9,Open,Pearse Street,53.344303,-6.250427
4830,32,2020-01-01 17:15:02,2020-01-01 17:12:20,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
4831,32,2020-01-01 17:20:02,2020-01-01 17:12:20,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
4832,32,2020-01-01 17:25:02,2020-01-01 17:22:30,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
4833,32,2020-01-01 17:30:02,2020-01-01 17:26:18,PEARSE STREET,30,22,8,Open,Pearse Street,53.344303,-6.250427
4834,32,2020-01-01 17:35:02,2020-01-01 17:31:28,PEARSE STREET,30,23,7,Open,Pearse Street,53.344303,-6.250427
4835,32,2020-01-01 17:40:02,2020-01-01 17:31:28,PEARSE STREET,30,23,7,Open,Pearse Street,53.344303,-6.250427
4836,32,2020-01-01 17:45:01,2020-01-01 17:41:37,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4837,32,2020-01-01 17:50:02,2020-01-01 17:41:37,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4838,32,2020-01-01 17:55:02,2020-01-01 17:51:46,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4839,32,2020-01-01 18:00:02,2020-01-01 17:51:46,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4840,32,2020-01-01 18:05:02,2020-01-01 18:01:56,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4841,32,2020-01-01 18:10:02,2020-01-01 18:01:56,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4842,32,2020-01-01 18:15:02,2020-01-01 18:12:04,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4843,32,2020-01-01 18:20:02,2020-01-01 18:19:26,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4844,32,2020-01-01 18:25:02,2020-01-01 18:20:18,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
4845,32,2020-01-01 18:30:02,2020-01-01 18:20:18,PEARSE STREET,30,24,6,Open,Pearse Street,53.344303,-6.250427
