,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
1406,10,2020-01-01 11:40:02,2020-01-01 11:33:07,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1407,10,2020-01-01 11:45:02,2020-01-01 11:43:44,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1408,10,2020-01-01 11:50:02,2020-01-01 11:43:44,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1409,10,2020-01-01 11:55:02,2020-01-01 11:53:29,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1410,10,2020-01-01 12:00:02,2020-01-01 11:57:30,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1411,10,2020-01-01 12:05:02,2020-01-01 11:57:30,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1412,10,2020-01-01 12:10:02,2020-01-01 12:09:16,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1413,10,2020-01-01 12:15:02,2020-01-01 12:09:16,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1414,10,2020-01-01 12:20:02,2020-01-01 12:19:25,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1415,10,2020-01-01 12:25:02,2020-01-01 12:19:25,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1416,10,2020-01-01 12:30:03,2020-01-01 12:29:34,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1417,10,2020-01-01 12:35:02,2020-01-01 12:29:34,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1418,10,2020-01-01 12:40:02,2020-01-01 12:39:44,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1419,10,2020-01-01 12:45:02,2020-01-01 12:39:44,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1420,10,2020-01-01 12:50:02,2020-01-01 12:49:53,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1421,10,2020-01-01 12:55:02,2020-01-01 12:50:02,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1422,10,2020-01-01 13:00:02,2020-01-01 12:58:51,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1423,10,2020-01-01 13:05:02,2020-01-01 12:58:51,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1424,10,2020-01-01 13:10:02,2020-01-01 13:09:01,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1425,10,2020-01-01 13:15:02,2020-01-01 13:09:01,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1426,10,2020-01-01 13:20:03,2020-01-01 13:19:11,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1427,10,2020-01-01 13:25:02,2020-01-01 13:24:52,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1428,10,2020-01-01 13:30:02,2020-01-01 13:25:45,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1429,10,2020-01-01 13:35:02,2020-01-01 13:25:45,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1430,10,2020-01-01 13:40:02,2020-01-01 13:38:15,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1431,10,2020-01-01 13:45:02,2020-01-01 13:42:17,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1432,10,2020-01-01 13:50:02,2020-01-01 13:42:17,DAME STREET,16,3,13,Open,Dame Street,53.344006,-6.266802
1433,10,2020-01-01 13:55:02,2020-01-01 13:52:26,DAME STREET,16,4,12,Open,Dame Street,53.344006,-6.266802
1434,10,2020-01-01 14:00:02,2020-01-01 13:59:17,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1435,10,2020-01-01 14:05:02,2020-01-01 14:02:03,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
